Record Length,2.500000e+03,,  -0.002500000000,  22.80000,
Sample Interval,2.000000e-06,,  -0.002498000000,  22.80000,
Trigger Point,1.250000000000e+03,,  -0.002496000000,  22.80000,
,,,  -0.002494000000,  22.40000,
,,,  -0.002492000000,  22.40000,
,,,  -0.002490000000,  22.00000,
Source,CH1,,  -0.002488000000,  22.00000,
Vertical Units,V,,  -0.002486000000,  22.00000,
Vertical Scale,1.000000e+01,,  -0.002484000000,  22.00000,
Vertical Offset,0.000000e+00,,  -0.002482000000,  22.00000,
Horizontal Units,s,,  -0.002480000000,  21.60000,
Horizontal Scale,5.000000e-04,,  -0.002478000000,  21.60000,
Pt Fmt,Y,,  -0.002476000000,  21.20000,
Yzero,0.000000e+00,,  -0.002474000000,  21.20000,
Probe Atten,1.000000e+01,,  -0.002472000000,  21.20000,
Model Number,TDS1012B,,  -0.002470000000,  20.80000,
Serial Number,C063623,,  -0.002468000000,  20.80000,
Firmware Version,FV:v22.01,,  -0.002466000000,  20.80000,
,,,-00.002464000000,  20.80000,
,,,-00.002462000000,  20.40000,
,,,-00.002460000000,  20.00000,
,,,-00.002458000000,  20.00000,
,,,-00.002456000000,  20.00000,
,,,-00.002454000000,  20.00000,
,,,-00.002452000000,  20.00000,
,,,-00.002450000000,  19.60000,
,,,-00.002448000000,  19.60000,
,,,-00.002446000000,  19.60000,
,,,-00.002444000000,  19.60000,
,,,-00.002442000000,  19.20000,
,,,-00.002440000000,  19.20000,
,,,-00.002438000000,  18.80000,
,,,-00.002436000000,  18.80000,
,,,-00.002434000000,  18.80000,
,,,-00.002432000000,  18.80000,
,,,-00.002430000000,  18.80000,
,,,-00.002428000000,  18.40000,
,,,-00.002426000000,  18.00000,
,,,-00.002424000000,  18.00000,
,,,-00.002422000000,  18.00000,
,,,-00.002420000000,  17.60000,
,,,-00.002418000000,  17.60000,
,,,-00.002416000000,  17.60000,
,,,-00.002414000000,  16.80000,
,,,-00.002412000000,  16.80000,
,,,-00.002410000000,  16.40000,
,,,-00.002408000000,  16.40000,
,,,-00.002406000000,  16.40000,
,,,-00.002404000000,  16.40000,
,,,-00.002402000000,  16.00000,
,,,-00.002400000000,  15.60000,
,,,-00.002398000000,  15.60000,
,,,-00.002396000000,  15.60000,
,,,-00.002394000000,  15.20000,
,,,-00.002392000000,  14.80000,
,,,-00.002390000000,  14.40000,
,,,-00.002388000000,  14.40000,
,,,-00.002386000000,  14.40000,
,,,-00.002384000000,  14.40000,
,,,-00.002382000000,  14.40000,
,,,-00.002380000000,  14.40000,
,,,-00.002378000000,  14.00000,
,,,-00.002376000000,  13.60000,
,,,-00.002374000000,  13.60000,
,,,-00.002372000000,  13.20000,
,,,-00.002370000000,  13.20000,
,,,-00.002368000000,  12.80000,
,,,-00.002366000000,  12.80000,
,,,-00.002364000000,  12.80000,
,,,-00.002362000000,  12.40000,
,,,-00.002360000000,  12.40000,
,,,-00.002358000000,  12.40000,
,,,-00.002356000000,  11.60000,
,,,-00.002354000000,  11.60000,
,,,-00.002352000000,  11.60000,
,,,-00.002350000000,  11.20000,
,,,-00.002348000000,  11.20000,
,,,-00.002346000000,  10.80000,
,,,-00.002344000000,  10.80000,
,,,-00.002342000000,  10.40000,
,,,-00.002340000000,  10.00000,
,,,-00.002338000000,  10.00000,
,,,-00.002336000000,  10.00000,
,,,-00.002334000000,  10.00000,
,,,-00.002332000000,   9.20000,
,,,-00.002330000000,   9.20000,
,,,-00.002328000000,   9.20000,
,,,-00.002326000000,   9.20000,
,,,-00.002324000000,   8.80000,
,,,-00.002322000000,   8.80000,
,,,-00.002320000000,   8.40000,
,,,-00.002318000000,   8.40000,
,,,-00.002316000000,   8.00000,
,,,-00.002314000000,   8.00000,
,,,-00.002312000000,   7.20000,
,,,-00.002310000000,   7.60000,
,,,-00.002308000000,   7.20000,
,,,-00.002306000000,   7.20000,
,,,-00.002304000000,   7.20000,
,,,-00.002302000000,   6.80000,
,,,-00.002300000000,   6.40000,
,,,-00.002298000000,   6.40000,
,,,-00.002296000000,   6.00000,
,,,-00.002294000000,   6.00000,
,,,-00.002292000000,   5.60000,
,,,-00.002290000000,   5.20000,
,,,-00.002288000000,   5.20000,
,,,-00.002286000000,   4.80000,
,,,-00.002284000000,   4.80000,
,,,-00.002282000000,   4.40000,
,,,-00.002280000000,   4.00000,
,,,-00.002278000000,   4.00000,
