#p[mBar]		counts		Max_cnl
0000			64243		2319
0100			64005		2112
0200			62870		1999
0300			61075		1839
0400			60439		1711
0450			60471		1583
0500			58985		1543
0550			57953		1431
0600			57250		1359
0650			55154		1276
0700			53891		1103
0750			49951		1023
0800			42639		0762
0850			27054		0655
0900			08309		0652
0950			02838		0664
1000			00049		0723
