9.000	11.7	11.3	0.4 	0.125
9.125	11.3	10.9	0.4 	0.125
9.250	10.9	10.3	0.6 	0.125
9.375	10.3	 9.5 	0.8 	0.125
9.500	 9.5 	 8.3 	1.2 	0.125
9.625	 8.3 	 5.3 	2.0 	0.125
9.750	 5.3 	 1.5 	3.8 	0.125
9.875	 1.5 	 0.0 	1.5 	0.125
