#x[mm]	#I[nA]
0		1
1		2.3
2		1.6
3		1.4
4		.98
5		.6
6		.78
7		.36
8		.58
9		.53
10		1.25
11		2.25
12		1.6
13		7
14		3.2
15		9.6
16		12.5
17		6.4
18		25
19		8
20		26
21		24
22		12.5
23		38
24		9.4
25		32
26		22.5
27		17
28		32
29		6.8
30		28
31		10.5
32		10.5
33		16
34		2.8
35		10
36		2.8
37		3.4
38		2.9
39		.66
40		1.25
41		.38
42		.34
43		.36
44		.3
45		.5
46		.5
47		.68
48		.68
49		.64
50		.77
