#x[m	#I[nV]
0		2.5
1		2.1
2		2.1
3		2.5
4		2.9
5		2.85
6		2.5
7		2.75
8		4
9		6.2
10		8
11		7.9
12		6
13		4
14		4.8
15		8.5
16		13
17		15
18		13
19		12.5
20		23.5
21		50
22		98
23		135
24		165
25		155
26		125
27		92
28		50
29		25.5
30		11
31		7.2
32		6.4
33		6
34		4.8
35		3
36		1.85
37		1.55
38		2.1
39		2.85
40		3
41		2.8
42		1.95
43		1
44		.6
45		.51
46		.72
47		.86
48		.86
49		.68
50		.45
